"id_article","titre","nom_latin","ville_participante","Biodiful","Wild","longueur","largeur","poids","couleur","posture","nb_membres","accessoires","diametre_yeux","hauteur_tete","grande_rondeur","longueur_museau","profondeur_tete","matiere","longueur_poil","douceur_poil","longueur_oreilles","volume_corps","volume_tete","volume","sourire","personnage_celebre","regard","regard_visage","toucher","manipuler","sentir","douceur","age","sexe","freres_soeurs","atoi","score","fichier","cpr","cop","cop1","cop2","HeadHei","HeadLat","HeadFron","SnoutLen","SnoutHei","SnoutWid","EarLen","TruffleWid","TruffleHei","EyeDia","HeadBodyLen","ChestLen","ChestHigh","FrontLeg","HindLeg","LS_mean_light","LS_sd_light","CL_cie_d_wmean_mean","CL_polar_mean","COL_yellow","COL_red","COL_green","COL_blue","COL_dark","COL_light","GD_sizegood_1","GD_sizegood_2","GD_sizebad","SH_n.core.cell_mean","SH_perim.area.ratio_sd","MO_Fourier_pc1","MO_Fourier_pc2","MO_conv","MO_rect","HOG_mean","HOG_sd","HOG_skew","FR_full_sq_fd","FR_full_sq_sc","RGB_pca_A1","RGB_pca_A2","RGB_pca_A3"
"639","Guernica","Nunursus guernicus","marseille","NO","NO",23,20,93,"8","2",4,"7",1,8,23,3.5,11,"2",3,6,4,631.447236717095,704,476.149078905698,"0","NA",5,5,5,5,5,11,9,"2",0,"1","a:2:{i:639;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:637;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/c0e3d130-0631-4c2d-9e8a-1a855ba14c90-r90.jpg",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68830364417102,0.180837481213005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29247021059025,0.0473676366245493,0.532974773078586,0.498046567220469,1.31260088627302e-05,1.64865382656456e-05,4.11714051392144,2.38661308186749,0.0643923133254211,-0.460457336011278,3.07234070807213,0.546202409518918
"644","London","Nunursus britanicus","brest","NO","NO",9,7,27.11,"8","1",4,"3",0.6,3.2,12.5,1.3,4.5,"2",3,3,1,72.1170835885151,46.08,48.435694529505,"0","NA",2,2,3,3,4,6,10,"1",1,"1","a:2:{i:644;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:646;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-202.jpg",0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797948164881053,0.119554914026055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10740257507329,0.0491227523389669,0.77322787707811,0.66473709523129,5.99079617833968e-06,9.76016611322382e-06,5.73546788643887,2.20785642040837,0.00600994924370596,3.42852640927636,1.54028863840908,2.43390238936042
"645","Po","Nunursus nunursus polus","autre","NO","NO",25,17,124,"7","2",4,"2",0.6,10,31,4,10,"2",4,6,3,1147.10925233484,1000,757.036417444945,"1","NA",3,2,4,5,5,10,14,"3",0,"1","a:2:{i:645;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:642;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/20190927_222359.jpg",0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50890202934667,0.310067519882522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00867952999642072,-0.0112662468645891,0.629795011862757,0.668353406416113,1.34024639061557e-05,2.22710038483254e-05,4.74246930230354,2.27348712509158,0.0299992424433727,-0.698534464278379,-1.86925785014817,0.778124514887927
"646","Bob","Nunursus poiluse","brest","YES","NO",70,53,182,"9","1",4,"0",1.3,21,77,6,20,"2",4,4,6,23118.9266110003,8820,10706.9755370001,"1","NA",4,4,4,4,3,8,23,"2",2,"1","a:2:{i:646;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:654;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-203.jpg",0.75,0.5625,0.5625,NA,22.21,26.68,20.66,8.92,10.72,14.7,6.03,4.69,2.89,1.49,55.22,22.98,28.62,18.5,13.93,0.689175882558393,0.105959990615461,10.081942165269,1.30385125658666,13.5889655448911,0,0.0666941566990149,0.1051932294645,0,0,NA,NA,NA,1696.5,0.444850452635763,0.187635236932949,-0.125893785821612,0.619335123177017,0.619155602628993,8.87687161745208e-06,1.30372045502883e-05,6.08960086303114,2.89057605115432,0.09211888588672,-0.820115370111114,5.07273463560119,0.43444836247183
"649","Classius","Nunursus classius","toulouse_albi","YES","NO",38,31,132,"8","2",4,"7",1,16,34,4,14,"2",3,5,3.5,2023.81425635654,3584,1913.27141878551,"0","NA",5,4,4,4,3,9,12,"2",0,"0","a:2:{i:649;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:651;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/classius-2.jpg",NA,0.75,NA,0.75,12.11,13.32,10.48,3.9,5.18,5.93,2.89,1.94,1.02,1.02,26.48,12.3,13.95,9.82,12.15,0.847942002528075,0.194294695739802,19.2281292564777,0.415868148595351,1.53251624410522,1.03137306358851,0.00847973216155103,2.01188243479396,0,0,NA,NA,NA,2000.08333333333,0.808614999975535,0.0053431534059612,0.0282734949777585,0.514944880525095,0.58621056216709,7.08423081937526e-06,1.46315688072569e-05,7.90142285693188,1.99714580411956,0.00626246811949192,2.95207179330909,-3.11293114237709,-2.31001005074789
"650","sacha fuentefria","Nunursus sacha fuentefria","marseille","YES","NO",17,14,122,"9","1",4,"0",2,10,28,4,10,"2",3,4,4,436.721163844161,1000,519.573721281387,"0","NA",3,3,3,4,3,7,8,"1",1,"0","a:2:{i:650;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ok"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ko"";}i:659;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696165545124382332401059991931.jpg",NA,0.375,NA,0.375,5.71,7.49,5.86,1.88,3.89,4.13,1.93,1.14,0.89,1.3,14.5,6.27,7.66,3.43,4.45,0.445505651510958,0.268231745877169,15.0018954804109,2.04765144242249,7.23218119502542,0,8.19392507674767,0,0,0,NA,NA,NA,3921,0.511043616296425,0.111989873412666,0.0143639169236036,0.70692543579129,0.689156363651751,8.40344491698775e-06,1.98204687703222e-05,7.09233643972218,2.31661062398866,0.0396454634983965,-3.0688693529368,-0.739806952510361,1.23336828915452
"652","Dodus","Nunursus dodus","marseille","NO","NO",18,23,93.2,"1","1",4,"0",1,10,19,5,16,"2",3,5,2,229.819737824697,1600,641.006579274899,"1","Louzo",5,5,5,5,5,10,6,"1",1,"1","a:2:{i:652;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ko"";i:28;s:2:""ok"";}i:539;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-204-r90.jpg",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720431194081072,0.184842486363082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170338699599942,0.135089636987105,0.613686696426562,0.602718148593044,1.29614024464898e-05,1.83782578349952e-05,4.14768162951784,2.50171945180182,0.0742910532562309,0.0637851684683837,1.359131322275,-1.1930136977108
"654","Germus","Nunursus germus","brest","NO","NO",60,47,414,"8","2",4,"0",1,16,56,9,21,"2",4,4,4,10980.417833796,5376,5590.13927793201,"1","NA",4,4,4,3,4,8,19,"1",2,"0","a:2:{i:654;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}i:646;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-206.jpg",NA,0.75,0.75,0.75,16.03,20.77,13.94,11.12,9.21,12.98,5.08,7.24,3.29,0.41,42.64,17.97,22.78,18.56,16.25,0.76334520094892,0.0964594305457728,1.77354938341686,0.663801525919145,0.810578847903636,0.994188987748643,0,0,0,0,NA,NA,NA,1892.41666666667,0.566400906309723,-0.0670572365600686,-0.00865663548627432,0.585130181581578,0.577456397211021,6.7819366146872e-06,8.37750033205808e-06,5.66369715716902,2.19696810426563,0.00277770763364562,4.02018844360853,0.482672430784459,1.5996431204128
"655","Penelope","Nunursus nunursus annivus","marseille","YES","NO",24,21,106,"7","1",4,"9",1,9,30,3,11,"2",5,7,3,1074.29586587029,891,690.431955290098,"1","NA",4,4,5,5,2,12,22,"1",2,"1","a:2:{i:655;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ko"";}i:656;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696160320584857217929664640262-r90.jpg",0.75,0.75,0.75,NA,8.44,11.16,7.33,4.12,4.25,5.18,2.07,1.49,1.08,0.43,20.33,12.71,12.14,4.22,5.5,0.745658611343627,0.15659120673034,4.93994048274876,0.125970846624258,1.06796619201467,0.903448949971866,0,0.505840951817079,0,0,NA,NA,NA,3922.16666666667,0.358823161241659,0.116664622728182,0.10388226132099,0.588106243410124,0.669868320902732,9.52596302459186e-06,1.73859000988322e-05,4.46981537631982,2.53059066239693,0.0320193934496604,2.78516837731093,-0.302980645379778,-0.223527635370943
"656","Leon","Nunursus leonus","marseille","YES","NO",29.5,21,163,"8","2",4,"0",1,8,23,2.5,9,"2",3,3,4.5,905.074372627836,576,548.024790875945,"0","NA",4,4,3,5,3,6,22,"1",1,"1","a:2:{i:656;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ko"";}i:655;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/received_2931903060213536.jpg",0.75,0.25,0.25,NA,8.41,8.94,7.33,2.52,4.1,4.7,2.64,1.26,0.85,1.11,19.71,6.41,7.01,7.76,9.53,0.844437356245264,0.101540749832636,6.43358844657865,1.15195979594221,3.57975181576191,0.298126743588246,0,0,0,0,NA,NA,NA,1815.41666666667,0.494056668921212,-0.262758568111441,-0.00141551646281407,0.583931651425222,0.717327424710996,8.76929307085694e-06,9.90587217228242e-06,3.09405238602559,2.4680647821634,0.00772707759905052,3.94064160567236,-1.39415324586584,-0.442955862737789
"658","Pollux","Nunursus pollux","angers","YES","NO",35,45,270,"9","1",4,"0",1.4,15,48,6.5,18,"2",4,6,5,3666.92988883727,4050,2662.30996294576,"0","NA",5,5,5,5,2,11,46,"1",1,"0","a:2:{i:658;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:2;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696164533167595235071503903493.jpg",NA,1,NA,1,14.07,14.05,13.4,7.22,7.29,8.27,3.23,5.83,3.72,1.04,26.84,13.28,13.01,9.62,9.66,0.548814311146067,0.183805159979088,8.7419027741397,1.4785970136054,15.3411162113312,0,0.120921478673848,0,0,0,NA,NA,NA,603.833333333333,0.437124684520922,-0.082507618011257,-0.0519654541492707,0.585225166179434,0.629792093566825,1.39740378081967e-05,1.75841915602433e-05,4.70458333978666,2.72198078469791,0.0811595666776092,-4.76539867569603,1.75607694146025,-3.00257625979979
"661","Laetus","Nunursus laetus","angers","YES","NO",33,33,536,"7","1",4,"4,7,9",1.8,20,57,5,16,"2",3,3,4,3361.11366568619,6400,3432.3712218954,"1","NA",5,3,3,5,1,6,27,"2",1,"0","a:2:{i:661;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:143;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_20190927_223538.jpg",NA,0.5,NA,0.5,12.52,15.09,12.41,5.42,6.5,7.6,2.04,1.92,1.1,0.59,27.82,12.99,16.86,8.1,10.11,0.768933631704472,0.1552050782122,14.2241226998195,0.817730576655301,4.21971581888197,0.709898760536213,1.20699690976831,0.923329153491288,0,0,NA,NA,NA,7677.66666666667,0.440057042732141,0.137860597652631,0.0559324062624104,0.698416922947368,0.689488029917461,7.00274724988427e-06,1.25190954736822e-05,4.72819379733386,2.35234987616565,0.0277770763364562,2.02636457392602,1.14697452889324,0.433557417562267
"670","Deux","Nunursus deus","angers","YES","NO",28,25,125,"8","2",4,"7",1.4,8.5,27,2.5,9.5,"2",3,3,3,1131.23354676142,686.375,647.536182253806,"1","NA",5,5,3,4,5,6,22,"2",5,"0","a:2:{i:670;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:43;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-209.jpg",NA,0.5,NA,0.5,8.96,10.58,8.81,3.03,4.2,5.16,2.66,1.87,1.31,1.25,18.28,9.12,11.15,8.81,7.62,0.644703549432745,0.173107142622134,7.63604637604982,1.1386628171015,8.84672906054601,0.38989058212947,0.078281162032225,0,0,0,NA,NA,NA,1264.08333333333,0.288890563621501,0.183863198391405,-0.107156976960335,0.662958484071971,0.520702525172646,1.40918181037353e-05,1.8074253282407e-05,4.59584726195997,2.67373059594879,0.0961086841241383,-1.26025445796081,3.82822138141199,0.531495433638774
"677","Tout doux","Nunursus toudouxi","toulouse_albi","YES","NO",53,50,324,"8","2",4,"9",1,16,44,6,14,"2",3,3,4,5700.29344177932,3584,3202.76448059311,"1","NA",4,4,4,4,1,7,22,"1",1,"0","a:2:{i:677;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}i:680;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/tout_doux-2.jpg",NA,0.6875,0.5,0.875,14.28,18.84,13.29,5.33,7.54,9.79,2.45,1.57,1.33,0.92,38.12,14.87,17.77,19.26,17.9,0.829660606681536,0.147034485974419,5.34320070700677,0.190497963581298,1.27922609126596,0.304409043503584,0.0628936810273366,0.311415701827865,0,0,NA,NA,NA,484.583333333333,0.536471414145995,0.211773178008,0.154300905424592,0.551309417306165,0.443430753998849,1.5053201762986e-05,1.41824153401353e-05,2.78537422002485,2.46091301504659,0.0160096967248302,3.13354944188153,-1.76916097233756,-1.76592985476442
"680","Elegant","Nunursus elegantis","toulouse_albi","YES","NO",38,27,124,"9","1",4,"7",1.5,12,39.7,3.5,14.5,"2",4,3,4.5,3260.95268535017,2088,1824.31756178339,"1","NA",4,4,3,3,1,6,22,"2",1,"0","a:2:{i:680;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:677;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/8cc0ff75-3631-4afa-babe-e1b56b610d3a.jpg",NA,0.625,0.375,0.875,12.2,16.19,10.05,7.4,6.69,8.82,2.66,1.86,1.32,1.01,30.04,13.6,17.21,10.11,11.28,0.703001730896196,0.244705960671701,17.1381192964842,1.53817261268108,17.9946966512914,0.309254936303867,1.3712902912544,0,0,0,NA,NA,NA,2067.58333333333,0.494523544001619,0.251820712043372,0.0195080870360958,0.614176754673983,0.561437552641271,2.18296636478039e-05,2.35051594469716e-05,2.73306372721123,2.5013662323742,0.109694199641423,-1.06299613476785,0.705647757031207,-0.274734576977482
"682","ours brun","Nunursus brunus","marseille","NO","NO",36,28,293,"9","1",4,"7",1.7,8,34,2,11,"2",3,4,3,2575.76359899923,704,1190.92119966641,"1","NA",2,4,4,5,2,8,9,"2",1,"0","a:2:{i:682;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:679;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ko"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/7e4f6758-cef1-4ab2-b553-df37ab26e397.jpg",NA,0.125,NA,0.125,12.51,14.1,10.32,3.25,7.11,6.51,2.79,2.29,1.51,1.14,29.67,10.89,14.07,7.53,8.95,0.611239546934985,0.164127533098666,13.2097648523745,1.70120596895738,14.8823506907401,0.14028012593147,1.08155373830527,0,0,0,NA,NA,NA,2603.25,0.450339911705779,0.118794331329144,-0.104963827820734,0.716049270658214,0.620531426421647,7.74770176996583e-06,1.45405383456844e-05,6.93471745360781,2.53669288463791,0.0555036488977551,-2.81120778818968,4.04015329778453,-1.22128860899352
"683","corinne","Nunursus corinnus","limoges","YES","NO",30,29,112,"10","2",4,"3",1,11,34,1.5,11,"2",3,6,3,1747.83958503519,1331,1063.61319501173,"0","NA",5,5,5,5,2,11,16,"2",1,"0","a:2:{i:683;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:685;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/1569617289965454968548.jpg",NA,0.75,NA,0.75,10.93,12.65,11.44,3.48,4.44,5.29,2.11,1.88,1.17,1.25,19.32,10.9,10.34,9.7,8.54,0.800186286780769,0.120653767859741,15.8387678410425,1.1029224650206,8.35609338825004,0,0.507068277776089,0,0,0,NA,NA,NA,5546.41666666667,0.549542639809421,0.18876966434706,-0.0677520629604026,0.576224389630489,0.59974444768201,5.62630201523069e-06,1.1312004055685e-05,5.68222341186988,2.44105987501054,0.0248983611524961,1.84205486400737,-0.15163430726036,-1.69275386769703
"687","Caramel","Nunursus caramel","marseille","NO","NO",20,18,97,"9","1",4,"0",1.5,8,30,3,8,"2",3,3,3,859.436692696235,512,489.478897565412,"0","NA",5,4,3,2,1,6,21,"2",1,"0","a:2:{i:687;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:32;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-214.jpg",NA,0.25,NA,0.25,7.64,11.32,7.63,2.65,4.76,5.2,2.72,1.97,1.3,0.81,18.89,11.41,10.55,4.43,6.23,0.60915116370221,0.137243768866407,9.95664080229048,1.67673296067828,18.3116116905403,0,0.247901113561205,0,0,0,NA,NA,NA,4631.91666666667,0.380366966145151,0.180614951332098,-0.043876206122013,0.737492292806012,0.569984261446095,5.31479467973459e-06,1.19215614596096e-05,8.72954572883666,2.34567248840419,0.0660589379056084,-3.38142800840311,4.23504304888526,-1.97919936686504
"692","Frisus","Nunursus frisus","toulouse_albi","YES","NO",30,29,165,"8","1",4,"7",1.3,10,32.5,3.5,11,"2",5,5,4,1681.07408640814,1100,982.024695469382,"1","NA",5,5,4,5,4,9,19,"1",1,"0","a:2:{i:692;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ko"";i:28;s:2:""ok"";}i:693;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/frisus-3.jpg",NA,0.75,0.75,0.75,9.46,10.47,7.26,2.11,4.44,5.51,2.73,1.76,1.28,0.55,22.55,8.8,11.25,8.24,10.45,0.833202916498323,0.163342073401095,13.2571875817593,1.47922711479759,4.5082794968277,0,0,0.0741795221445251,0,0,NA,NA,NA,1049.75,0.476266228358891,0.346419972513314,0.0890923462375964,0.502576174130328,0.465493146131308,9.29288578914138e-06,1.19853133362216e-05,4.6224932032467,2.33338730249223,0.0127269513396126,2.86789491859546,-2.50974134301931,-2.17399726537146
"693","Creme","Nunursus krema","toulouse_albi","YES","NO",27,23,95,"9","1",4,"0",1,10.5,30,3,11,"2",2,6,3,1181.72545245732,1212.75,829.825150819108,"0","NA",2,1,5,5,2,11,19,"1",2,"0","a:2:{i:693;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:692;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/4597dab7-24cc-42a7-903e-beb7fb72e99e.jpg",NA,0.3125,0.25,0.375,8.57,9.71,7.56,2.47,4.6,4.7,2.08,1.52,0.62,0.85,19.2,7.73,11.04,8.3,6.88,0.782058493340901,0.164929443603169,8.72621980358375,1.04127808913146,3.75224539506401,0,0,0.0846342263842189,0,0,NA,NA,NA,1632,0.358848581708202,0.338084214265296,-0.0684824167087999,0.575553210363833,0.45026684065794,1.04636210561331e-05,1.49428011653672e-05,5.21365838864005,2.51545266470165,0.0230802252468372,2.65304266180138,-1.07681916018651,-1.39174062167875
